,PlayerID,SportsDataID,Status,TeamID,Team,Jersey,PositionCategory,Position,FirstName,LastName,Height,Weight,BirthDate,BirthCity,BirthState,BirthCountry,HighSchool,College,Salary,PhotoUrl,Experience,SportRadarPlayerID,RotoworldPlayerID,RotoWirePlayerID,FantasyAlarmPlayerID,StatsPlayerID,SportsDirectPlayerID,XmlTeamPlayerID,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelPlayerID,DraftKingsPlayerID,YahooPlayerID,FanDuelName,DraftKingsName,YahooName,DepthChartPosition,DepthChartOrder,GlobalTeamID,FantasyDraftName,FantasyDraftPlayerID,UsaTodayPlayerID,UsaTodayHeadshotUrl,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUpdated,UsaTodayHeadshotNoBackgroundUpdated
125,20000678,,Active,5,ORL,9.0,C,C,Nikola,Vucevic,84,260,1990-10-24T00:00:00,Morges,Switzerland,,,USC,28000000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000678.png,7.0,7366b2b7-5959-4dd9-9204-760e861b3119,1862.0,3212.0,200077.0,457598.0,740149.0,3108.0,Scrambled,Scrambled,,Scrambled,14514.0,457598.0,4897.0,Nikola Vucevic,Nikola Vucevic,Nikola Vucevic,C,0.0,20000005,Nikola Vucevic,457598.0,2687071.0,http://cdn.usatsimg.com/api/download/?imageID=11507245,http://cdn.usatsimg.com/api/download/?imageID=10772564,2018-10-24T15:52:24,2018-04-07T16:13:07
126,20000679,,Active,5,ORL,10.0,F,SF,Evan,Fournier,79,205,1992-10-29T00:00:00,Saint-Maurice,France,,,,17150000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000679.png,6.0,b736d95c-8474-48b2-9000-24ce926eace3,1983.0,3317.0,200440.0,659767.0,751207.0,3414.0,Scrambled,Scrambled,,Scrambled,23096.0,659767.0,5054.0,Evan Fournier,Evan Fournier,Evan Fournier,SG,0.0,20000005,Evan Fournier,659767.0,2687049.0,http://cdn.usatsimg.com/api/download/?imageID=11507256,http://cdn.usatsimg.com/api/download/?imageID=10772147,2018-10-24T15:52:40,2018-04-07T14:21:07
127,20000680,,Active,6,NY,4.0,G,PG,Elfrid,Payton,76,185,1994-02-22T00:00:00,Gretna,Louisiana,,,Louisiana-Lafayette,8000000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000680.png,4.0,5fe45e9e-7401-4896-8883-5f969361dbb7,2343.0,3594.0,200503.0,608661.0,750009.0,3732.0,Scrambled,Scrambled,,Scrambled,19138.0,608661.0,5321.0,Elfrid Payton,Elfrid Payton,Elfrid Payton,PG,1.0,20000006,Elfrid Payton,608661.0,2686527.0,http://cdn.usatsimg.com/api/download/?imageID=11995783,,2019-01-14T14:21:09,
128,20000681,,Active,5,ORL,0.0,F,PF,Aaron,Gordon,81,220,1995-09-16T00:00:00,San Jose,California,,,Arizona,19863636.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000681.png,4.0,20f85838-0bd5-4c1f-ab85-a308bafaf5bc,2313.0,3577.0,200250.0,748788.0,755661.0,3700.0,Scrambled,Scrambled,,Scrambled,41594.0,748788.0,5295.0,Aaron Gordon,Aaron Gordon,Aaron Gordon,PF,0.0,20000005,Aaron Gordon,748788.0,2687054.0,http://cdn.usatsimg.com/api/download/?imageID=11507258,http://cdn.usatsimg.com/api/download/?imageID=10773601,2018-10-24T15:52:42,2018-04-07T19:00:26
129,20000684,,Active,30,SAC,14.0,C,C,Dewayne,Dedmon,84,245,1989-08-12T00:00:00,Lancaster,California,,,USC,13333333.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000684.png,5.0,b8a77045-a325-4ac1-ad9c-d065ec1f41a4,2253.0,3486.0,200103.0,606642.0,750727.0,3569.0,Scrambled,Scrambled,,Scrambled,16301.0,606642.0,5256.0,Dewayne Dedmon,Dewayne Dedmon,Dewayne Dedmon,,,20000030,Dewayne Dedmon,606642.0,2687003.0,http://cdn.usatsimg.com/api/download/?imageID=11568313,http://cdn.usatsimg.com/api/download/?imageID=10773637,2018-11-01T12:27:45,2018-04-07T19:01:44
130,20000686,,Active,28,LAC,4.0,F,SF,Maurice,Harkless,81,220,1993-05-11T00:00:00,Queens,New York,,,St. John&#x27;s,11011234.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000686.png,6.0,df6f21d3-5221-42e2-945b-8fe7cebdf03e,1949.0,3314.0,200224.0,609843.0,750963.0,3426.0,Scrambled,Scrambled,,Scrambled,16178.0,609843.0,5021.0,Maurice Harkless,Moe Harkless,Moe Harkless,SF,1.0,20000028,Moe Harkless,609843.0,2686173.0,http://cdn.usatsimg.com/api/download/?imageID=11502435,http://cdn.usatsimg.com/api/download/?imageID=10773464,2018-10-23T17:55:26,2018-04-07T18:51:08
131,20000688,,Active,12,CLE,9.0,F,PF,Channing,Frye,84,255,1983-05-17T00:00:00,White Plains,New York,,,Arizona,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000688.png,12.0,4d3a5b96-f4e1-424f-b8e2-1995b0eaa5d7,1127.0,2595.0,200278.0,65871.0,657798.0,1224.0,Scrambled,Scrambled,,Scrambled,9678.0,65871.0,3934.0,Channing Frye,Channing Frye,Channing Frye,,,20000012,Channing Frye,65871.0,2687246.0,http://cdn.usatsimg.com/api/download/?imageID=10773626,http://cdn.usatsimg.com/api/download/?imageID=10773626,2018-04-07T19:01:33,2018-04-07T19:01:33
132,20000689,,Active,13,IND,4.0,G,SG,Victor,Oladipo,76,210,1992-05-04T00:00:00,Upper Marlboro,Maryland,,,Indiana,21000000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000689.png,5.0,ae9e275c-9dce-4c10-a108-cfee6958df48,2117.0,3433.0,200438.0,553166.0,747432.0,3610.0,Scrambled,Scrambled,2019-06-21T00:00:00,Scrambled,15684.0,553166.0,5153.0,Victor Oladipo,Victor Oladipo,Victor Oladipo,SG,0.0,20000013,Victor Oladipo,553166.0,2687103.0,http://cdn.usatsimg.com/api/download/?imageID=11464367,http://cdn.usatsimg.com/api/download/?imageID=10773199,2018-10-18T15:42:04,2018-04-07T18:24:05
133,20000691,,Active,23,NO,21.0,F,SF,Darius,Miller,80,225,1990-03-21T00:00:00,Maysville,Kentucky,,,Kentucky,7000000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000691.png,4.0,ef98a67f-6d45-45af-be21-23fc07eb3f17,1986.0,3332.0,200233.0,469484.0,740017.0,3457.0,Scrambled,Scrambled,2019-08-29T00:00:00,Scrambled,15762.0,469484.0,5080.0,Darius Miller,Darius Miller,Darius Miller,SF,1.0,20000023,Darius Miller,469484.0,2686520.0,http://cdn.usatsimg.com/api/download/?imageID=11576020,http://cdn.usatsimg.com/api/download/?imageID=10772898,2018-11-02T15:24:34,2018-04-07T17:32:21
134,20000698,,Active,27,LAL,30.0,G,SG,Troy,Daniels,76,205,1991-07-15T00:00:00,Roanoke,Virginia,,,Virginia Commonwealth,1620564.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000698.png,5.0,562677c1-2a13-4934-a801-a6c88c619e83,2276.0,3562.0,200401.0,513526.0,744519.0,2607.0,Scrambled,Scrambled,,Scrambled,20805.0,513526.0,5282.0,Troy Daniels,Troy Daniels,Troy Daniels,,,20000027,Troy Daniels,513526.0,2686617.0,http://cdn.usatsimg.com/api/download/?imageID=11489140,http://cdn.usatsimg.com/api/download/?imageID=10773395,2018-10-21T09:37:58,2018-04-07T18:45:24
135,20000704,,Active,10,TOR,17.0,G,PG,Jeremy,Lin,75,200,1988-08-23T00:00:00,Torrance,California,,,Harvard,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000704.png,8.0,287c389a-0499-4f80-ac4f-1a72366af999,1772.0,3168.0,200489.0,340730.0,733139.0,773.0,Scrambled,Scrambled,,Scrambled,12443.0,340730.0,4795.0,Jeremy Lin,Jeremy Lin,Jeremy Lin,PG,1.0,20000010,Jeremy Lin,340730.0,2687383.0,http://cdn.usatsimg.com/api/download/?imageID=11568329,,2018-11-01T12:28:05,
136,20000707,,Active,17,UTA,17.0,F,PF,Ed,Davis,82,225,1989-06-05T00:00:00,Washington,District of Columbia,,,North Carolina,4767000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000707.png,8.0,9dbc15ee-deec-4c8c-86e9-71396ff80ef8,1723.0,3111.0,200316.0,462458.0,740144.0,2841.0,Scrambled,Scrambled,,Scrambled,12365.0,462458.0,4728.0,Ed Davis,Ed Davis,Ed Davis,PF,1.0,20000017,Ed Davis,462458.0,2687421.0,http://cdn.usatsimg.com/api/download/?imageID=11452221,http://cdn.usatsimg.com/api/download/?imageID=10773448,2018-10-16T15:17:52,2018-04-07T18:50:11
137,20000708,,Active,12,CLE,8.0,G,PG,Jordan,Clarkson,77,194,1992-06-07T00:00:00,San Antonio,Texas,,,Missouri,13437500.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000708.png,4.0,03d77214-5780-4715-8df2-13de3af5ea2d,2393.0,3614.0,200470.0,551975.0,747999.0,3739.0,Scrambled,Scrambled,,Scrambled,20640.0,551975.0,5357.0,Jordan Clarkson,Jordan Clarkson,Jordan Clarkson,PG,1.0,20000012,Jordan Clarkson,551975.0,2687240.0,http://cdn.usatsimg.com/api/download/?imageID=11500613,,2018-10-23T13:04:35,
138,20000710,,Active,6,NY,30.0,F,PF,Julius,Randle,81,250,1994-11-29T00:00:00,Dallas,Texas,,,Kentucky,18000000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000710.png,4.0,24c85a15-686e-4161-934b-40948188fa36,2352.0,3574.0,200253.0,786412.0,756761.0,3728.0,Scrambled,Scrambled,,Scrambled,42669.0,786412.0,5318.0,Julius Randle,Julius Randle,Julius Randle,PF,0.0,20000006,Julius Randle,786412.0,2686528.0,http://cdn.usatsimg.com/api/download/?imageID=11576015,http://cdn.usatsimg.com/api/download/?imageID=10772807,2018-11-02T15:24:29,2018-04-07T17:13:51
139,20000712,,Active,6,NY,20.0,G,SG,Wayne,Ellington,77,200,1987-11-29T00:00:00,Wynnewood,Pennsylvania,,,North Carolina,8000000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000712.png,9.0,47e00cc4-53ca-453b-993a-0f58279e2a94,1487.0,3015.0,200394.0,329670.0,732730.0,1372.0,Scrambled,Scrambled,,Scrambled,9956.0,329670.0,4633.0,Wayne Ellington,Wayne Ellington,Wayne Ellington,SG,1.0,20000006,Wayne Ellington,329670.0,2687188.0,http://cdn.usatsimg.com/api/download/?imageID=11459627,http://cdn.usatsimg.com/api/download/?imageID=10772189,2018-10-17T19:41:08,2018-04-07T14:41:19
140,20000716,,Active,18,OKC,3.0,C,C,Nerlens,Noel,83,220,1994-04-10T00:00:00,Malden,Massachusetts,,,Kentucky,1620564.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000716.png,4.0,2012f4fd-98e0-4080-98a7-0cfb9de87067,2112.0,3431.0,200051.0,699947.0,751307.0,3609.0,Scrambled,Scrambled,,Scrambled,23825.0,699947.0,5157.0,Nerlens Noel,Nerlens Noel,Nerlens Noel,C,1.0,20000018,Nerlens Noel,699947.0,2686333.0,http://cdn.usatsimg.com/api/download/?imageID=10773017,http://cdn.usatsimg.com/api/download/?imageID=10773017,2018-04-07T17:54:47,2018-04-07T17:54:47
141,20000724,,Active,13,IND,41.0,F,SF,Jakarr,Sampson,81,215,1993-03-20T00:00:00,Cleveland,Ohio,,,St. John&#x27;s,85458.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000724.png,3.0,7a3749f6-b03a-49eb-9e1d-07b897bd0b2d,2427.0,3650.0,200187.0,609848.0,750967.0,3764.0,Scrambled,Scrambled,,Scrambled,16183.0,609848.0,5417.0,Jakarr Sampson,Jakarr Sampson,Jakarr Sampson,PF,1.0,20000013,Jakarr Sampson,609848.0,1068497.0,http://api.imagn.com/api/download/?imageID=10416549,http://api.imagn.com/api/download/?imageID=10772871,2017-11-17T02:58:19,2018-04-07T17:26:52
142,20000726,,Active,7,PHI,21.0,C,C,Joel,Embiid,84,250,1994-03-16T00:00:00,Yaounde,Cameroon,,,Kansas,27504630.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000726.png,2.0,bf9ad0fd-0cb8-4360-8970-5f1b5cf3fa8d,2288.0,3572.0,200104.0,794508.0,755796.0,3726.0,Scrambled,Scrambled,,Scrambled,49111.0,794508.0,5294.0,Joel Embiid,Joel Embiid,Joel Embiid,C,0.0,20000007,Joel Embiid,794508.0,2687534.0,http://cdn.usatsimg.com/api/download/?imageID=11452168,,2018-10-16T15:17:05,
143,20000727,,Active,20,DEN,9.0,F,SF,Jerami,Grant,81,220,1994-03-12T00:00:00,Portland,Oregon,,,Syracuse,9346153.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000727.png,4.0,5b315e15-6633-4ce2-8200-71b821553314,2291.0,3588.0,200174.0,699826.0,751269.0,3767.0,Scrambled,Scrambled,,Scrambled,23831.0,699826.0,5350.0,Jerami Grant,Jerami Grant,Jerami Grant,PF,1.0,20000020,Jerami Grant,699826.0,2686318.0,http://cdn.usatsimg.com/api/download/?imageID=11452290,http://cdn.usatsimg.com/api/download/?imageID=10773158,2018-10-16T15:18:57,2018-04-07T18:17:44
144,20000730,,Active,21,MEM,44.0,F,SF,Solomon,Hill,79,225,1991-03-18T00:00:00,Harvey,Illinois,,,Arizona,12758781.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000730.png,5.0,e68c7b19-7c0e-49a6-920c-48668f7ddbcf,2204.0,3483.0,200228.0,509169.0,744867.0,3347.0,Scrambled,Scrambled,,Scrambled,15417.0,509169.0,5193.0,Solomon Hill,Solomon Hill,Solomon Hill,SF,1.0,20000021,Solomon Hill,509169.0,2686509.0,http://cdn.usatsimg.com/api/download/?imageID=11576010,http://cdn.usatsimg.com/api/download/?imageID=10773558,2018-11-02T15:24:25,2018-04-07T18:58:07
145,20000733,,Active,1,WAS,6.0,F,SF,C.J.,Miles,78,220,1987-03-18T00:00:00,Dallas,Texas,,,,8333333.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000733.png,13.0,732b1bd6-d99a-4971-bc2c-4de4842b4a9a,1191.0,2627.0,200413.0,292394.0,725669.0,1217.0,Scrambled,Scrambled,,Scrambled,9725.0,292394.0,3960.0,C.J. Miles,C.J. Miles,C.J. Miles,SF,0.0,20000001,C.J. Miles,292394.0,2686375.0,http://cdn.usatsimg.com/api/download/?imageID=11497968,http://cdn.usatsimg.com/api/download/?imageID=10773387,2018-10-22T18:50:28,2018-04-07T18:44:31
146,20000737,,Active,1,WAS,28.0,C,C,Ian,Mahinmi,83,262,1986-11-05T00:00:00,Rouen,France,,,,15450051.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000737.png,10.0,d2abbbb8-0d36-49d4-9785-d8664021eb78,1157.0,2623.0,200116.0,292393.0,725675.0,1295.0,Scrambled,Scrambled,,Scrambled,9953.0,292393.0,3954.0,Ian Mahinmi,Ian Mahinmi,Ian Mahinmi,C,1.0,20000001,Ian Mahinmi,292393.0,2686923.0,http://cdn.usatsimg.com/api/download/?imageID=11452284,http://cdn.usatsimg.com/api/download/?imageID=10773419,2018-10-16T15:18:52,2018-04-07T18:47:35
147,20000742,,Active,28,LAC,13.0,F,SF,Paul,George,81,220,1990-05-02T00:00:00,Palmdale,California,,,Fresno State,30560700.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000742.png,8.0,db09f372-9a17-4889-add7-bf8a75ab6da6,1731.0,3114.0,200221.0,469218.0,740245.0,2881.0,Scrambled,Scrambled,2019-08-07T00:00:00,Scrambled,12341.0,469218.0,4725.0,Paul George,Paul George,Paul George,PF,0.0,20000028,Paul George,469218.0,2686316.0,http://cdn.usatsimg.com/api/download/?imageID=11452257,http://cdn.usatsimg.com/api/download/?imageID=10773394,2018-10-16T15:18:29,2018-04-07T18:45:16
148,20000743,,Active,15,MIL,3.0,G,PG,George,Hill,75,188,1986-05-04T00:00:00,Indianapolis,Indiana,,,IUPUI,9133907.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000743.png,10.0,6e566165-6674-4306-9994-470f60720a2c,1527.0,2963.0,200507.0,277552.0,723400.0,1986.0,Scrambled,Scrambled,,Scrambled,9703.0,277552.0,4488.0,George Hill,George Hill,George Hill,PG,1.0,20000015,George Hill,277552.0,2687151.0,http://cdn.usatsimg.com/api/download/?imageID=11500602,,2018-10-23T13:04:02,
149,20000745,,Active,12,CLE,20.0,G,PG,Brandon,Knight,75,195,1991-12-02T00:00:00,Miami,Florida,,,Kentucky,15643750.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000745.png,6.0,f58a9803-0ede-4c0b-acbd-08bc0da229af,1828.0,3184.0,200457.0,553575.0,748939.0,3043.0,Scrambled,Scrambled,,Scrambled,14506.0,553575.0,4889.0,Brandon Knight,Brandon Knight,Brandon Knight,SG,1.0,20000012,Brandon Knight,553575.0,2687261.0,http://cdn.usatsimg.com/api/download/?imageID=11417993,,2018-10-11T15:27:02,
150,20000748,,Active,2,CHA,14.0,F,SF,Michael,Kidd-Gilchrist,79,232,1993-09-26T00:00:00,Philadelphia,Pennsylvania,,,Kentucky,13000000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000748.png,6.0,ea8a18e4-1341-48f1-b75d-5bbac8d789d4,1944.0,3302.0,200229.0,603095.0,750978.0,3441.0,Scrambled,Scrambled,,Scrambled,15758.0,603095.0,5008.0,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,SF,1.0,20000002,Michael Kidd-Gilchrist,603095.0,2686963.0,http://cdn.usatsimg.com/api/download/?imageID=11452228,http://cdn.usatsimg.com/api/download/?imageID=10773499,2018-10-16T15:18:03,2018-04-07T18:53:57
151,20000749,,Active,2,CHA,2.0,F,PF,Marvin,Williams,81,237,1986-06-19T00:00:00,Bremerton,Washington,,,North Carolina,15006250.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000749.png,13.0,e17a3191-b05c-4878-8be6-21028b8ec007,1125.0,2589.0,200342.0,263884.0,717727.0,1242.0,Scrambled,Scrambled,,Scrambled,9451.0,263884.0,3928.0,Marvin Williams,Marvin Williams,Marvin Williams,PF,0.0,20000002,Marvin Williams,263884.0,2686982.0,http://cdn.usatsimg.com/api/download/?imageID=11452243,http://cdn.usatsimg.com/api/download/?imageID=10773489,2018-10-16T15:18:16,2018-04-07T18:53:08
152,20000751,,Active,27,LAL,6.0,G,SG,Lance,Stephenson,78,230,1990-09-05T00:00:00,Brooklyn,New York,,,Cincinnati,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000751.png,8.0,01e8f44f-f1ee-4d3a-86bd-c29d597ba9bd,1744.0,3127.0,200358.0,511057.0,744084.0,1740.0,Scrambled,Scrambled,,Scrambled,12369.0,511057.0,4771.0,Lance Stephenson,Lance Stephenson,Lance Stephenson,SG,1.0,20000027,Lance Stephenson,511057.0,2686797.0,http://cdn.usatsimg.com/api/download/?imageID=11419099,http://cdn.usatsimg.com/api/download/?imageID=10773555,2018-10-11T17:56:08,2018-04-07T18:57:58
153,20000752,,Active,9,BOS,8.0,G,PG,Kemba,Walker,73,184,1990-05-08T00:00:00,Bronx,New York,,,Connecticut,32742000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000752.png,7.0,a35ee8ed-f1db-4f7e-bb17-f823e8ee0b38,1822.0,3189.0,200537.0,462980.0,740431.0,2972.0,Scrambled,Scrambled,,Scrambled,14507.0,462980.0,4890.0,Kemba Walker,Kemba Walker,Kemba Walker,PG,0.0,20000009,Kemba Walker,462980.0,2686978.0,http://cdn.usatsimg.com/api/download/?imageID=11452285,,2018-10-16T15:18:52,
154,20000754,,Active,2,CHA,40.0,C,C,Cody,Zeller,84,240,1992-10-05T00:00:00,Washington,Indiana,,,Indiana,14471910.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000754.png,5.0,e1ce75b8-44ce-4086-b2e1-d2e22efc86ff,2130.0,3438.0,200123.0,602028.0,749341.0,3635.0,Scrambled,Scrambled,,Scrambled,15691.0,602028.0,5155.0,Cody Zeller,Cody Zeller,Cody Zeller,C,1.0,20000002,Cody Zeller,602028.0,2686984.0,http://cdn.usatsimg.com/api/download/?imageID=11452280,http://cdn.usatsimg.com/api/download/?imageID=10370408,2018-10-16T15:18:48,2017-10-26T17:50:31
155,20000758,,Active,2,CHA,8.0,C,C,Bismack,Biyombo,81,255,1992-08-28T00:00:00,Lubumbashi,Congo,,,,17000000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000758.png,7.0,8e3cbaa3-e30a-4cf8-aa7a-1b57f15f0f98,1834.0,3191.0,200096.0,599797.0,749272.0,3051.0,Scrambled,Scrambled,,Scrambled,14505.0,599797.0,4888.0,Bismack Biyombo,Bismack Biyombo,Bismack Biyombo,C,0.0,20000002,Bismack Biyombo,599797.0,2686952.0,http://cdn.usatsimg.com/api/download/?imageID=11452244,http://cdn.usatsimg.com/api/download/?imageID=10773414,2018-10-16T15:18:17,2018-04-07T18:47:14
156,20000762,,Active,6,NY,32.0,F,PF,Noah,Vonleh,81,250,1995-08-24T00:00:00,Haverhill,Massachusetts,,,Indiana,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000762.png,4.0,84215e01-6108-4fd0-9a11-19e9518ab378,2375.0,3576.0,200304.0,786397.0,755751.0,3722.0,Scrambled,Scrambled,,Scrambled,42661.0,786397.0,5320.0,Noah Vonleh,Noah Vonleh,Noah Vonleh,,,20000006,Noah Vonleh,786397.0,2687514.0,http://cdn.usatsimg.com/api/download/?imageID=10773376,http://cdn.usatsimg.com/api/download/?imageID=10773376,2018-04-07T18:43:49,2018-04-07T18:43:49
157,20000770,,Active,16,MIN,9.0,F,SF,Luol,Deng,81,237,1985-04-16T00:00:00,Wau,Sudan,,,Duke,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000770.png,14.0,5176c4c0-b451-4122-81e9-7d5dc9502de5,1047.0,2460.0,200169.0,229569.0,668606.0,1014.0,Scrambled,Scrambled,,Scrambled,9479.0,229569.0,3824.0,Luol Deng,Luol Deng,Luol Deng,PF,1.0,20000016,Luol Deng,229569.0,2686225.0,http://cdn.usatsimg.com/api/download/?imageID=11575926,http://cdn.usatsimg.com/api/download/?imageID=10473862,2018-11-02T15:17:10,2017-12-11T20:00:36
158,20000775,,Active,16,MIN,13.0,G,PG,Shabazz,Napier,73,180,1991-07-14T00:00:00,Roxbury,Massachusetts,,,Connecticut,1845301.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000775.png,4.0,1c1c0edb-84df-42a8-a74b-5899849cd41a,2326.0,3598.0,200483.0,552982.0,747571.0,3774.0,Scrambled,Scrambled,,Scrambled,15560.0,552982.0,5335.0,Shabazz Napier,Shabazz Napier,Shabazz Napier,PG,1.0,20000016,Shabazz Napier,552982.0,2687446.0,http://cdn.usatsimg.com/api/download/?imageID=11452278,,2018-10-16T15:18:46,
159,20000776,,Active,7,PHI,11.0,F,SF,James,Ennis,79,210,1990-07-01T00:00:00,Ventura,California,,,Long Beach State,1882867.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000776.png,4.0,4cbe58e4-5e4b-46b0-9f7b-6cf18ad002c6,2206.0,3481.0,200167.0,602135.0,749507.0,3572.0,Scrambled,Scrambled,,Scrambled,17491.0,602135.0,5220.0,James Ennis,James Ennis III,James Ennis III,SF,1.0,20000007,James Ennis III,602135.0,2687536.0,http://cdn.usatsimg.com/api/download/?imageID=10773142,http://cdn.usatsimg.com/api/download/?imageID=10773142,2018-04-07T18:14:55,2018-04-07T18:14:55
160,20000780,,Active,4,MIA,40.0,F,PF,Udonis,Haslem,80,235,1980-06-09T00:00:00,Miami,Florida,,,Florida,1620564.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000780.png,15.0,ed343fa6-397c-4456-9f3f-63efee6706b5,988.0,2412.0,200350.0,226806.0,538142.0,685.0,Scrambled,Scrambled,,Scrambled,9589.0,226806.0,3765.0,Udonis Haslem,Udonis Haslem,Udonis Haslem,C,1.0,20000004,Udonis Haslem,226806.0,2686860.0,http://cdn.usatsimg.com/api/download/?imageID=11459630,http://cdn.usatsimg.com/api/download/?imageID=10772740,2018-10-17T19:41:14,2018-04-07T16:58:53
161,20000788,,Active,25,DAL,11.0,F,SF,Tim,Hardaway Jr.,78,205,1992-03-16T00:00:00,Miami,Florida,,,Michigan,20025127.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000788.png,5.0,35cd1338-c56b-4247-b53c-264585c59883,2127.0,3459.0,200385.0,551771.0,747458.0,3580.0,Scrambled,Scrambled,,Scrambled,15846.0,551771.0,5194.0,Tim Hardaway Jr.,Tim Hardaway Jr.,Tim Hardaway Jr.,SF,0.0,20000025,Tim Hardaway Jr.,551771.0,2686556.0,http://cdn.usatsimg.com/api/download/?imageID=11576111,http://cdn.usatsimg.com/api/download/?imageID=10772730,2018-11-02T15:41:25,2018-04-07T16:54:55
162,20000794,,Active,14,DET,81.0,G,PG,Jose,Calderon,75,200,1981-09-28T00:00:00,Villanueva de la Serena,Spain,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000794.png,13.0,48f84650-080a-42e5-adfb-3074d6f17037,1171.0,2653.0,200497.0,296475.0,725670.0,1306.0,Scrambled,Scrambled,,Scrambled,9712.0,296475.0,3989.0,Jose Calderon,José Calderón,Jose Calderon,,,20000014,José Calderón,296475.0,2687183.0,http://cdn.usatsimg.com/api/download/?imageID=10772580,http://cdn.usatsimg.com/api/download/?imageID=10772580,2018-04-07T16:18:04,2018-04-07T16:18:04
163,20000795,,Active,16,MIN,22.0,F,SF,Andrew,Wiggins,80,194,1995-02-23T00:00:00,Toronto,Ontario,,,Kansas,27504630.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000795.png,4.0,77c425f0-0fce-4fab-bd1e-c915c8fb5bc7,2224.0,3571.0,200418.0,794503.0,755812.0,3727.0,Scrambled,Scrambled,,Scrambled,49116.0,794503.0,5292.0,Andrew Wiggins,Andrew Wiggins,Andrew Wiggins,SF,0.0,20000016,Andrew Wiggins,794503.0,2686244.0,http://cdn.usatsimg.com/api/download/?imageID=11575923,http://cdn.usatsimg.com/api/download/?imageID=10772830,2018-11-02T15:17:08,2018-04-07T17:18:39
